Order_ID,Order_Date,Category,Sub_Category,Region,Sales,Quantity,Discount,Profit
ORD-10850,2026-02-14 03:00:10.810810,Technology,Laptops,South,726.13,6,0.5,116.9
ORD-10851,2026-02-15 00:53:20.000000,Furniture,Bookcases,South,110.43,2,0.0,25.25
ORD-10852,2026-02-15 22:46:29.189189,Technology,Phones,North,1031.15,5,0.5,295.3
ORD-10853,2026-02-16 20:39:38.378378,Furniture,Chairs,East,137.61,1,0.1,43.31
ORD-10854,2026-02-17 18:32:47.567567,Office Supplies,Binders,South,1017.33,6,0.0,183.71
ORD-10855,2026-02-18 16:25:56.756756,Office Supplies,Paper,North,1798.4,8,0.1,206.42
ORD-10856,2026-02-19 14:19:05.945945,Technology,Accessories,West,2295.34,6,0.1,228.32
ORD-10857,2026-02-20 12:12:15.135135,Furniture,Bookcases,South,367.53,1,0.0,43.94
ORD-10858,2026-02-21 10:05:24.324324,Technology,Phones,South,364.98,1,0.0,100.3
ORD-10859,2026-02-22 07:58:33.513513,Furniture,Tables,West,82.51,2,0.1,8.92
ORD-10860,2026-02-23 05:51:42.702702,Technology,Phones,West,474.11,2,0.0,86.88
ORD-10861,2026-02-24 03:44:51.891891,Office Supplies,Paper,South,346.8,1,0.2,16.64
ORD-10862,2026-02-25 01:38:01.081081,Furniture,Tables,West,1101.26,3,0.1,379.11
ORD-10863,2026-02-25 23:31:10.270270,Furniture,Tables,South,445.52,1,0.0,136.89
ORD-10864,2026-02-26 21:24:19.459459,Office Supplies,Paper,North,147.11,9,0.3,43.46
ORD-10865,2026-02-27 19:17:28.648648,Office Supplies,Binders,West,1668.85,4,0.0,559.76
ORD-10866,2026-02-28 17:10:37.837837,Technology,Accessories,East,676.54,3,0.0,92.96
ORD-10867,2026-03-01 15:03:47.027027,Office Supplies,Binders,South,1467.59,6,0.5,388.04
ORD-10868,2026-03-02 12:56:56.216216,Furniture,Tables,North,325.74,2,0.0,47.03
ORD-10869,2026-03-03 10:50:05.405405,Office Supplies,Paper,East,504.31,8,0.2,70.58
ORD-10870,2026-03-04 08:43:14.594594,Furniture,Bookcases,South,207.1,1,0.5,7.73
ORD-10871,2026-03-05 06:36:23.783783,Technology,Accessories,North,1514.2,5,0.3,269.62
ORD-10872,2026-03-06 04:29:32.972972,Furniture,Tables,West,337.19,1,0.2,14.31
ORD-10873,2026-03-07 02:22:42.162162,Office Supplies,Art,East,703.84,5,0.1,112.81
ORD-10874,2026-03-08 00:15:51.351351,Furniture,Tables,West,1916.88,7,0.1,190.21
ORD-10875,2026-03-08 22:09:00.540540,Technology,Phones,North,2005.61,6,0.0,488.69
ORD-10876,2026-03-09 20:02:09.729729,Furniture,Bookcases,North,1202.11,6,0.5,117.17
ORD-10877,2026-03-10 17:55:18.918918,Office Supplies,Binders,North,813.35,7,0.2,122.64
ORD-10878,2026-03-11 15:48:28.108108,Office Supplies,Paper,East,2906.76,9,0.1,809.15
ORD-10879,2026-03-12 13:41:37.297297,Technology,Accessories,South,872.61,7,0.5,123.32
ORD-10880,2026-03-13 11:34:46.486486,Office Supplies,Art,East,472.27,2,0.0,153.63
ORD-10881,2026-03-14 09:27:55.675675,Office Supplies,Binders,West,927.11,2,0.0,139.47
ORD-10882,2026-03-15 07:21:04.864864,Furniture,Tables,East,2037.95,7,0.3,433.34
ORD-10883,2026-03-16 05:14:14.054054,Technology,Phones,South,361.78,3,0.1,77.35
ORD-10884,2026-03-17 03:07:23.243243,Technology,Accessories,South,90.17,1,0.2,22.17
ORD-10885,2026-03-18 01:00:32.432432,Furniture,Bookcases,West,888.34,2,0.0,226.67
ORD-10886,2026-03-18 22:53:41.621621,Furniture,Bookcases,South,429.75,1,0.0,100.11
ORD-10887,2026-03-19 20:46:50.810810,Office Supplies,Paper,South,528.11,9,0.0,40.63
ORD-10888,2026-03-20 18:40:00.000000,Technology,Phones,South,1240.78,9,0.0,189.66
ORD-10889,2026-03-21 16:33:09.189189,Technology,Phones,South,1452.22,8,0.5,300.78
ORD-10890,2026-03-22 14:26:18.378378,Office Supplies,Paper,West,79.67,1,0.3,19.89
ORD-10891,2026-03-23 12:19:27.567567,Furniture,Chairs,North,52.61,1,0.3,11.66
ORD-10892,2026-03-24 10:12:36.756756,Office Supplies,Art,West,1229.34,9,0.2,228.97
ORD-10893,2026-03-25 08:05:45.945945,Technology,Accessories,East,914.2,4,0.1,137.54
ORD-10894,2026-03-26 05:58:55.135135,Technology,Laptops,West,556.81,5,0.0,179.77
ORD-10895,2026-03-27 03:52:04.324324,Technology,Phones,West,135.88,1,0.2,20.47
ORD-10896,2026-03-28 01:45:13.513513,Office Supplies,Binders,East,1604.36,8,0.5,359.67
ORD-10897,2026-03-28 23:38:22.702702,Furniture,Tables,West,3404.95,8,0.0,222.61
ORD-10898,2026-03-29 21:31:31.891891,Furniture,Tables,West,2125.21,8,0.3,495.04
ORD-10899,2026-03-30 19:24:41.081081,Office Supplies,Paper,South,1768.56,7,0.0,344.48
ORD-10900,2026-03-31 17:17:50.270270,Office Supplies,Art,West,1162.43,4,0.2,267.95
ORD-10901,2026-04-01 15:10:59.459459,Furniture,Chairs,West,323.54,1,0.1,78.89
ORD-10902,2026-04-02 13:04:08.648648,Technology,Laptops,South,863.2,9,0.5,204.93
ORD-10903,2026-04-03 10:57:17.837837,Furniture,Tables,West,1182.39,4,0.2,229.77
ORD-10904,2026-04-04 08:50:27.027027,Furniture,Tables,West,275.98,3,0.5,46.49
ORD-10905,2026-04-05 06:43:36.216216,Technology,Laptops,South,823.12,4,0.5,128.36
ORD-10906,2026-04-06 04:36:45.405405,Office Supplies,Art,South,1399.78,4,0.2,101.37
ORD-10907,2026-04-07 02:29:54.594594,Office Supplies,Art,North,149.16,3,0.5,21.41
ORD-10908,2026-04-08 00:23:03.783783,Office Supplies,Art,North,364.91,6,0.5,90.13
ORD-10909,2026-04-08 22:16:12.972972,Technology,Accessories,South,1862.91,8,0.5,326.48
ORD-10910,2026-04-09 20:09:22.162162,Furniture,Bookcases,South,1475.51,6,0.1,95.16
ORD-10911,2026-04-10 18:02:31.351351,Furniture,Chairs,North,396.8,3,0.2,73.25
ORD-10912,2026-04-11 15:55:40.540540,Office Supplies,Binders,North,404.55,2,0.0,137.93
ORD-10913,2026-04-12 13:48:49.729729,Technology,Accessories,South,183.07,1,0.5,35.77
ORD-10914,2026-04-13 11:41:58.918918,Office Supplies,Paper,East,1747.87,9,0.1,260.76
ORD-10915,2026-04-14 09:35:08.108108,Technology,Laptops,North,402.05,4,0.3,24.35
ORD-10916,2026-04-15 07:28:17.297297,Technology,Laptops,West,1139.93,6,0.5,93.79
ORD-10917,2026-04-16 05:21:26.486486,Furniture,Bookcases,West,1649.28,8,0.0,244.7
ORD-10918,2026-04-17 03:14:35.675675,Furniture,Tables,South,979.75,6,0.1,61.58
ORD-10919,2026-04-18 01:07:44.864864,Office Supplies,Binders,South,703.25,8,0.5,134.45
ORD-10920,2026-04-18 23:00:54.054054,Technology,Phones,South,1411.64,7,0.2,398.18
ORD-10921,2026-04-19 20:54:03.243243,Technology,Laptops,East,3150.89,9,0.1,700.78
ORD-10922,2026-04-20 18:47:12.432432,Office Supplies,Art,South,203.93,9,0.5,44.19
ORD-10923,2026-04-21 16:40:21.621621,Office Supplies,Paper,North,291.91,2,0.0,49.03
ORD-10924,2026-04-22 14:33:30.810810,Office Supplies,Art,South,1001.45,6,0.5,305.9
ORD-10925,2026-04-23 12:26:40.000000,Technology,Laptops,East,1788.36,4,0.1,607.87
ORD-10926,2026-04-24 10:19:49.189189,Technology,Accessories,North,1931.48,8,0.1,460.07
ORD-10927,2026-04-25 08:12:58.378378,Technology,Laptops,East,1031.1,7,0.0,81.14
ORD-10928,2026-04-26 06:06:07.567567,Furniture,Chairs,North,410.07,8,0.5,30.75
ORD-10929,2026-04-27 03:59:16.756756,Furniture,Chairs,East,1029.56,3,0.2,79.1
ORD-10930,2026-04-28 01:52:25.945945,Office Supplies,Binders,East,281.33,2,0.3,14.79
ORD-10931,2026-04-28 23:45:35.135135,Technology,Accessories,South,1041.67,8,0.3,296.72
ORD-10932,2026-04-29 21:38:44.324324,Office Supplies,Paper,North,392.49,5,0.3,87.04
ORD-10933,2026-04-30 19:31:53.513513,Technology,Laptops,South,,8,0.3,640.19
ORD-10934,2026-05-01 17:25:02.702702,Office Supplies,Art,West,1532.39,4,0.0,172.72
ORD-10935,2026-05-02 15:18:11.891891,Furniture,Chairs,North,617.97,7,0.5,48.33
ORD-10936,2026-05-03 13:11:21.081081,Office Supplies,Art,West,1669.52,7,0.5,567.22
ORD-10937,2026-05-04 11:04:30.270270,Office Supplies,Paper,South,196.13,9,0.1,55.86
ORD-10938,2026-05-05 08:57:39.459459,Technology,Phones,West,1604.23,5,0.3,473.46
ORD-10939,2026-05-06 06:50:48.648648,Technology,Laptops,South,685.23,2,0.1,132.6
ORD-10940,2026-05-07 04:43:57.837837,Furniture,Tables,East,913.63,6,0.0,104.65
ORD-10941,2026-05-08 02:37:07.027027,Technology,Phones,West,354.92,3,0.0,42.83
ORD-10942,2026-05-09 00:30:16.216216,Office Supplies,Paper,North,367.97,3,0.1,50.01
ORD-10943,2026-05-09 22:23:25.405405,Office Supplies,Binders,West,1022.73,8,0.3,118.47
ORD-10944,2026-05-10 20:16:34.594594,Technology,Accessories,North,426.86,5,0.2,86.82
ORD-10945,2026-05-11 18:09:43.783783,Technology,Accessories,South,1371.0,9,0.5,308.71
ORD-10946,2026-05-12 16:02:52.972972,Technology,Laptops,East,590.28,4,0.1,92.92
ORD-10947,2026-05-13 13:56:02.162162,Furniture,Chairs,West,2159.91,8,0.1,542.75
ORD-10948,2026-05-14 11:49:11.351351,Furniture,Chairs,South,,6,0.3,433.45
ORD-10949,2026-05-15 09:42:20.540540,Technology,Accessories,East,,2,0.2,149.12
ORD-10950,2026-05-16 07:35:29.729729,Office Supplies,Paper,West,2901.21,9,0.2,538.72
ORD-10951,2026-05-17 05:28:38.918918,Furniture,Tables,West,957.53,3,0.1,293.77
ORD-10952,2026-05-18 03:21:48.108108,Office Supplies,Paper,West,169.54,7,0.3,47.12
ORD-10953,2026-05-19 01:14:57.297297,Office Supplies,Binders,East,1208.3,6,0.3,167.29
ORD-10954,2026-05-19 23:08:06.486486,Technology,Accessories,North,676.7,2,0.2,91.73
ORD-10955,2026-05-20 21:01:15.675675,Furniture,Tables,South,456.32,4,0.3,150.05
ORD-10956,2026-05-21 18:54:24.864864,Office Supplies,Paper,West,808.7,5,0.1,237.51
ORD-10957,2026-05-22 16:47:34.054054,Office Supplies,Binders,West,476.99,9,0.5,78.28
ORD-10958,2026-05-23 14:40:43.243243,Furniture,Tables,East,811.03,3,0.0,215.85
ORD-10959,2026-05-24 12:33:52.432432,Office Supplies,Binders,North,290.11,5,0.0,81.91
ORD-10960,2026-05-25 10:27:01.621621,Technology,Laptops,East,994.66,4,0.2,53.82
ORD-10961,2026-05-26 08:20:10.810810,Furniture,Chairs,North,1795.14,8,0.5,506.28
ORD-10962,2026-05-27 06:13:20.000000,Furniture,Tables,East,2463.78,6,0.1,481.45
ORD-10963,2026-05-28 04:06:29.189189,Office Supplies,Binders,East,949.42,4,0.0,320.58
ORD-10964,2026-05-29 01:59:38.378378,Technology,Laptops,East,2289.74,6,0.2,388.67
ORD-10965,2026-05-29 23:52:47.567567,Technology,Phones,East,833.15,5,0.2,220.12
ORD-10966,2026-05-30 21:45:56.756756,Technology,Laptops,North,272.84,7,0.3,14.76
ORD-10967,2026-05-31 19:39:05.945945,Technology,Accessories,West,730.09,7,0.5,151.54
ORD-10968,2026-06-01 17:32:15.135135,Office Supplies,Paper,North,846.12,2,0.1,284.18
ORD-10969,2026-06-02 15:25:24.324324,Technology,Phones,East,330.36,2,0.3,84.72
ORD-10970,2026-06-03 13:18:33.513513,Technology,Accessories,South,2394.02,5,0.0,753.6
ORD-10971,2026-06-04 11:11:42.702702,Technology,Laptops,North,167.01,5,0.3,32.57
ORD-10972,2026-06-05 09:04:51.891891,Technology,Accessories,West,1336.4,5,0.0,334.64
ORD-10973,2026-06-06 06:58:01.081081,Furniture,Chairs,South,3298.01,8,0.0,1051.13
ORD-10974,2026-06-07 04:51:10.270270,Technology,Accessories,West,1159.71,8,0.2,254.55
ORD-10975,2026-06-08 02:44:19.459459,Office Supplies,Paper,West,537.52,4,0.0,147.91
ORD-10976,2026-06-09 00:37:28.648648,Furniture,Bookcases,East,1671.55,7,0.1,505.21
ORD-10977,2026-06-09 22:30:37.837837,Office Supplies,Binders,East,2764.5,7,0.1,856.08
ORD-10978,2026-06-10 20:23:47.027027,Furniture,Bookcases,South,,2,0.1,29.96
ORD-10979,2026-06-11 18:16:56.216216,Office Supplies,Art,North,987.25,9,0.2,329.14
ORD-10980,2026-06-12 16:10:05.405405,Technology,Laptops,West,1687.9,4,0.0,534.56
ORD-10981,2026-06-13 14:03:14.594594,Furniture,Bookcases,South,621.81,6,0.3,68.05
ORD-10982,2026-06-14 11:56:23.783783,Office Supplies,Art,West,1707.0,9,0.0,109.89
ORD-10983,2026-06-15 09:49:32.972972,Furniture,Chairs,West,32.57,2,0.3,5.15
ORD-10984,2026-06-16 07:42:42.162162,Furniture,Tables,South,135.97,1,0.0,36.0
ORD-10985,2026-06-17 05:35:51.351351,Office Supplies,Art,East,149.49,7,0.1,32.21
ORD-10986,2026-06-18 03:29:00.540540,Furniture,Bookcases,South,763.16,2,0.1,131.72
ORD-10987,2026-06-19 01:22:09.729729,Office Supplies,Art,South,2292.42,6,0.2,158.02
ORD-10988,2026-06-19 23:15:18.918918,Technology,Phones,East,3177.3,8,0.1,433.03
ORD-10989,2026-06-20 21:08:28.108108,Technology,Laptops,East,1833.79,5,0.0,211.32
ORD-10990,2026-06-21 19:01:37.297297,Office Supplies,Paper,West,2345.76,6,0.2,407.69
ORD-10991,2026-06-22 16:54:46.486486,Technology,Phones,West,807.06,6,0.3,139.0
ORD-10992,2026-06-23 14:47:55.675675,Technology,Laptops,South,2099.23,6,0.0,143.32
ORD-10993,2026-06-24 12:41:04.864864,Technology,Laptops,North,359.53,4,0.3,86.76
ORD-10994,2026-06-25 10:34:14.054054,Furniture,Tables,East,2125.92,7,0.3,384.95
ORD-10995,2026-06-26 08:27:23.243243,Technology,Accessories,East,315.54,9,0.5,63.49
ORD-10996,2026-06-27 06:20:32.432432,Furniture,Chairs,North,907.92,8,0.5,35.96
ORD-10997,2026-06-28 04:13:41.621621,Technology,Laptops,East,652.65,7,0.1,154.32
ORD-10998,2026-06-29 02:06:50.810810,Furniture,Bookcases,West,1136.05,7,0.0,99.27
ORD-10999,2026-06-30 00:00:00.000000,Technology,Laptops,South,2573.19,9,0.0,479.96
